Unnamed: 0,sex_recorded_in_1997,marriage_or_cohabitation_status_in_2002,highest_degree_by_2002,college_enrollment_status_in_2002,jobs_held_in_2002,household_size_in_1997,parent_or_guardian_relationship_at_age_12,raised_in_urban_or_rural_area,homeless_for_2+_nights_over_last_5_years,any_adult_household_member_jailed_in_last_5_years,recieved_food_stamps_in_2002,victim_of_violent_crime_in_last_5_years,i_often_prey_to_god_for_help,god_has_nothing_to_do_with_me_personally,how_much_time_in_last_month_when_nothing_cheers_you_up,used_marijuana_in_last_4_years,used_cocaine_or_other_hard_drug_in_last_4_years,used_any_drug_in_last_4_years,ever_arrested_in_last_5_years,number_of_arrests_in_last_5_years,target,ever_convicted_in_last_5_years,weight_in_lbs,age,height_total_inches,race
1097,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,2,6,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,137.0,,,hispanic
1098,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",2,3,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,False,False,False,True,2,0,False,130.0,,,hispanic
1099,male,"never married, cohabiting",GED,"not enrolled, GED",1,3,"biological father, other parent present",urban,False,True,False,False,True,False,none of the time,True,True,True,True,9,0,True,155.0,,,hispanic
1100,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,3,adoptive parent(s),urban,False,False,False,False,True,True,most of the time,True,True,True,True,3,1,True,162.0,,,black
1101,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,3,"biological mother, other parent present",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,False,135.0,,,black
1102,male,"married, spouse present",Unknown,"not enrolled, GED",2,6,"biological mother, marital status unknown",urban,False,False,True,True,True,False,some of the time,False,False,False,True,1,0,False,162.0,,,hispanic
1103,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,Unknown,Unknown,False,False,False,False,False,True,none of the time,True,True,True,True,1,1,False,170.0,,,hispanic
1104,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,both biological parents,urban,False,False,False,True,False,False,none of the time,True,True,True,True,1,1,True,142.0,,,hispanic
1105,female,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,4,7,"biological mother, marital status unknown",urban,False,False,False,True,True,True,none of the time,True,False,True,True,1,0,False,145.0,,,hispanic
1106,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,6,"biological mother, other parent present",Unknown,False,True,False,False,True,False,some of the time,True,True,True,True,1,0,True,135.0,,,hispanic
1107,male,"married, spouse present",Unknown,"not enrolled, GED",5,7,both biological parents,urban,False,True,True,False,True,False,none of the time,False,True,True,True,2,0,False,257.5,,,hispanic
1108,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,10,"biological mother, marital status unknown",urban,False,True,False,False,False,False,none of the time,False,False,False,True,3,1,True,235.0,,,black
1109,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,10,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,False,False,False,True,8,1,False,210.0,,,black
1110,male,"never married, not cohabiting",Unknown,"not enrolled, GED",0,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,most of the time,True,True,True,True,1,1,False,155.0,,,black
1111,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,7,Unknown,Unknown,False,False,True,False,True,True,none of the time,False,False,False,True,3,0,True,162.0,,,black
1112,male,"never married, not cohabiting",GED,"not enrolled, GED",2,2,Unknown,Unknown,False,False,False,True,True,True,none of the time,False,False,False,True,1,0,False,140.0,,,black
1113,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,5,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,3,0,True,195.0,,,black
1114,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,212.0,,,black
1115,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,False,180.0,,,black
1116,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",0,3,"biological mother, marital status unknown",rural,False,False,False,True,True,False,none of the time,True,False,True,True,1,0,False,137.0,,,black
1117,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,True,some of the time,False,True,True,True,2,0,False,161.0,,,black
1118,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,3,0,True,130.0,,,black
1119,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,Unknown,Unknown,False,False,False,False,False,False,all of the time,True,True,True,True,6,0,False,140.0,,,black
1120,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,3,"biological mother, other parent present",urban,False,False,False,False,True,True,some of the time,False,False,False,True,1,0,False,187.0,,,black
1121,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"biological mother, other parent present",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,False,135.0,,,black
1122,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,1,1,False,160.0,,,black
1123,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",0,4,both biological parents,rural,False,False,False,False,False,False,none of the time,False,False,False,True,1,0,False,230.0,,,black
1124,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,True,160.0,,,hispanic
1125,male,"never married, not cohabiting",GED,"not enrolled, GED",0,5,Unknown,Unknown,False,False,False,False,True,True,some of the time,True,True,True,True,2,0,True,135.0,,,hispanic
1126,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,3,0,True,135.0,,,hispanic
1127,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,3,both biological parents,urban,False,False,True,False,True,False,none of the time,True,False,True,True,4,0,True,212.0,,,hispanic
1128,male,"never married, not cohabiting",GED,"not enrolled, GED",2,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,1,True,143.0,,,black
1129,male,"never married, not cohabiting",Unknown,"not enrolled, GED",0,7,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,True,True,True,18,1,False,145.0,,,black
1130,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,2,0,False,134.0,,,black
1131,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,127.0,,,black
1132,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,none of the time,True,False,True,True,3,0,False,245.0,,,black
1133,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,True,all of the time,True,True,True,True,17,0,True,155.0,,,black
1134,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,True,165.0,,,black
1135,male,"never married, not cohabiting",GED,"not enrolled, GED",3,5,"biological mother, marital status unknown",urban,False,False,False,False,True,True,some of the time,True,False,True,True,1,0,True,165.0,,,black
1136,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,True,False,False,True,False,some of the time,True,False,True,True,3,0,True,160.0,,,black
1137,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",urban,False,True,False,True,False,True,some of the time,False,False,False,True,2,0,False,170.0,,,hispanic
1138,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,0,5,both biological parents,urban,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,169.0,,,black
1139,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,9,Unknown,Unknown,False,False,False,True,True,False,some of the time,True,False,True,True,2,0,False,140.0,,,hispanic
1140,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,7,both biological parents,urban,False,False,False,False,False,True,some of the time,False,False,False,True,3,0,False,198.0,,,hispanic
1141,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,3,both biological parents,urban,False,False,False,False,True,False,some of the time,True,True,True,True,8,1,False,170.0,,,hispanic
1142,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,9,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,4,0,True,165.0,,,hispanic
1143,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,7,both biological parents,urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,0,False,130.0,,,hispanic
1144,male,"never married, not cohabiting",GED,"not enrolled, GED",1,6,both biological parents,urban,False,False,False,False,True,True,none of the time,False,False,False,True,3,0,False,257.5,,,hispanic
1145,male,"married, spouse present",GED,"not enrolled, GED",3,6,Unknown,Unknown,False,False,False,False,True,True,none of the time,True,False,True,True,3,0,True,180.0,,,hispanic
1146,male,"married, spouse absent",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,True,True,True,2,0,True,160.0,,,hispanic
1147,male,"never married, not cohabiting",Unknown,"not enrolled, GED",1,6,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,3,0,True,185.0,,,hispanic
1148,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,10,0,True,173.0,,,hispanic
1149,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,7,both biological parents,rural,False,False,False,False,True,False,none of the time,True,True,True,True,2,1,True,165.0,,,hispanic
1150,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,False,False,False,True,2,1,True,162.0,,,hispanic
1151,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,2,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,True,True,True,1,0,True,240.0,,,hispanic
1152,female,"married, spouse present",Unknown,"not enrolled, no high school degree, no GED",2,8,"biological mother, marital status unknown",urban,True,False,False,False,True,False,some of the time,True,True,True,True,1,0,True,237.0,,,hispanic
1153,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,10,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,True,False,True,True,2,0,False,160.0,,,hispanic
1154,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,False,True,True,False,none of the time,True,False,True,True,1,0,False,220.0,,,hispanic
1155,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,8,both biological parents,urban,False,False,False,False,False,False,some of the time,True,False,True,True,1,1,False,69.5,,,hispanic
1156,male,"never married, not cohabiting",associate/junior college (AA),enrolled in a 4-year college,4,4,both biological parents,urban,False,False,False,False,False,False,none of the time,True,False,True,True,1,0,True,185.0,,,black
1157,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,5,"biological mother, marital status unknown",urban,True,False,True,True,True,False,some of the time,True,True,True,True,1,1,False,257.5,,,hispanic
1158,male,"never married, cohabiting",high school diploma (HS),enrolled in a 2-year college,1,4,"biological mother, marital status unknown",Unknown,False,True,False,True,False,False,none of the time,True,False,True,True,7,0,False,215.0,,,hispanic
1159,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,4,"biological mother, marital status unknown",urban,False,False,False,False,True,True,some of the time,True,False,True,True,1,0,False,205.0,,,hispanic
1160,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",3,4,"biological mother, marital status unknown",urban,False,False,True,False,True,True,none of the time,True,False,True,True,1,0,True,155.0,,,hispanic
1161,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,False,True,some of the time,True,False,True,True,1,0,True,160.0,,,hispanic
1162,female,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,False,True,none of the time,True,True,True,True,1,1,False,137.0,,,hispanic
1163,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,1,False,140.0,,,hispanic
1164,male,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,True,230.0,,,hispanic
1165,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",2,4,"biological mother, marital status unknown",Unknown,False,False,False,False,True,True,none of the time,True,True,True,True,4,1,True,135.0,,,hispanic
1166,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,4,adoptive parent(s),urban,False,False,False,False,True,True,some of the time,True,False,True,True,4,0,True,162.0,,,black
1167,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,7,both biological parents,urban,False,False,False,False,True,True,none of the time,True,True,True,True,6,0,True,162.0,,,black
1168,male,"never married, cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,4,"biological dad, marital status unknown",urban,False,False,True,False,True,False,most of the time,True,False,True,True,5,0,True,145.0,,,black
1169,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,most of the time,False,False,False,True,2,0,True,162.0,,,black
1170,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,1,True,134.0,,,black
1171,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",3,3,adoptive parent(s),urban,False,False,False,False,True,True,none of the time,False,False,False,True,13,0,True,160.0,,,black
1172,male,"never married, not cohabiting",GED,"not enrolled, GED",0,4,Unknown,Unknown,True,True,False,False,True,False,none of the time,True,False,True,True,1,0,True,155.0,,,black
1173,female,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,158.0,,,black
1174,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,4,Unknown,Unknown,False,False,False,False,True,True,some of the time,False,False,False,True,4,1,True,145.0,,,black
1175,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,6,"biological mother, marital status unknown",urban,False,True,True,False,True,False,some of the time,True,False,True,True,11,0,True,187.0,,,black
1176,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,6,"biological mother, marital status unknown",urban,False,False,False,False,False,True,some of the time,False,False,False,True,2,1,True,160.0,,,black
1177,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,True,False,True,True,False,some of the time,True,False,True,True,4,0,True,187.0,,,hispanic
1178,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"biological mother, other parent present",urban,False,True,False,True,True,False,some of the time,True,False,True,True,1,1,True,155.0,,,hispanic
1179,female,"married, spouse present",high school diploma (HS),"not enrolled, high school degree",0,3,Unknown,Unknown,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,153.0,,,hispanic
1180,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, other parent present",Unknown,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,161.0,,,black
1181,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,3,"biological mother, marital status unknown",urban,False,False,False,True,True,False,some of the time,False,False,False,True,1,0,False,120.0,,,black
1182,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,5,"biological mother, marital status unknown",urban,False,True,False,True,True,False,none of the time,True,False,True,True,7,1,True,142.0,,,black
1183,male,"never married, not cohabiting",GED,"not enrolled, GED",0,4,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,0,True,178.0,,,black
1184,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,2,3,"biological mother, marital status unknown",urban,False,True,False,False,True,False,some of the time,True,True,True,True,2,0,False,189.0,,,black
1185,male,"never married, not cohabiting",GED,"not enrolled, GED",4,6,"biological mother, marital status unknown",urban,False,False,False,False,True,True,none of the time,False,False,False,True,3,0,True,69.5,,,black
1186,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,"biological mother, marital status unknown",Unknown,False,True,False,False,True,True,most of the time,True,True,True,True,11,0,True,210.0,,,black
1187,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,5,0,False,250.0,,,black
1188,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,2,"biological mother, marital status unknown",urban,False,False,False,False,True,True,some of the time,True,True,True,True,3,0,True,177.0,,,black
1189,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,10,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,1,True,184.0,,,black
1190,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,both biological parents,rural,False,False,True,False,True,True,none of the time,False,False,False,True,5,1,True,187.0,,,black
1191,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,1,True,152.0,,,black
1192,female,"married, spouse present",GED,"not enrolled, GED",0,4,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,False,False,False,True,1,0,False,127.0,,,black
1193,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,4,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,1,1,True,140.0,,,black
1194,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,False,False,True,True,False,none of the time,False,False,False,True,1,0,False,185.0,,,black
1195,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, 4-year college graduate",2,3,"biological mother, marital status unknown",urban,False,False,False,True,True,False,none of the time,True,False,True,True,1,0,True,186.0,,,black
1196,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,2,Unknown,Unknown,False,False,False,False,True,False,none of the time,True,True,True,True,1,0,True,160.0,,,black
1197,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,8,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,False,False,False,True,6,0,True,182.0,,,black
1198,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,3,Unknown,urban,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,False,162.0,,,black
1199,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,8,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,some of the time,False,False,False,True,2,1,False,140.0,,,black
1200,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,7,both biological parents,urban,False,True,False,False,True,False,some of the time,True,False,True,True,1,1,False,162.0,,,black
1201,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,3,"biological mother, marital status unknown",urban,True,False,False,False,True,True,none of the time,True,True,True,True,3,0,False,162.0,,,black
1202,male,"never married, cohabiting",GED,enrolled in a 2-year college,3,2,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,False,False,False,True,3,0,True,168.0,,,black
1203,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,some of the time,True,False,True,True,4,1,True,165.0,,,black
1204,male,"married, spouse present",GED,"not enrolled, GED",1,5,"biological mother, marital status unknown",urban,False,False,True,False,False,False,some of the time,True,False,True,True,7,0,True,240.0,,,black
1205,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,3,"biological mother, marital status unknown",urban,False,False,True,False,True,True,none of the time,False,False,False,True,1,0,False,160.0,,,black
1206,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,6,both biological parents,urban,False,False,False,False,True,False,none of the time,False,False,False,True,2,0,False,69.5,,,black
1207,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,6,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,False,True,True,1,0,False,155.0,,,black
1208,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,4,"biological mother, marital status unknown",urban,False,True,False,False,True,False,some of the time,True,False,True,True,1,1,True,145.0,,,black
1209,male,"never married, cohabiting",GED,"not enrolled, GED",2,2,"biological mother, marital status unknown",urban,False,False,True,True,True,False,none of the time,True,True,True,True,3,1,True,235.0,,,black
1210,male,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"biological mother, marital status unknown",urban,False,True,True,True,True,False,some of the time,True,False,True,True,5,1,True,185.0,,,black
1211,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,5,Unknown,Unknown,False,False,False,False,False,True,some of the time,False,False,False,True,4,0,True,170.0,,,black
1212,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",urban,False,True,False,False,True,True,most of the time,False,False,False,True,1,1,True,190.0,,,black
1213,female,"never married, not cohabiting",high school diploma (HS),enrolled in a 2-year college,1,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,190.0,,,black
1214,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,True,some of the time,False,False,False,True,3,0,False,140.0,,,black
1215,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",4,4,"biological mother, marital status unknown",Unknown,False,False,True,False,True,False,none of the time,True,True,True,True,2,0,False,145.0,,,hispanic
1216,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",urban,False,False,False,False,False,False,some of the time,False,False,False,True,1,0,False,69.5,,,black
1217,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",4,5,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,False,120.0,,,black
1218,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",1,5,"biological mother, marital status unknown",urban,False,False,False,False,False,True,none of the time,False,False,False,True,1,0,False,187.0,,,black
1219,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,7,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,False,False,False,True,5,0,True,137.0,,,black
1220,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",1,7,"biological mother, marital status unknown",urban,False,False,False,False,True,False,none of the time,True,False,True,True,3,0,False,195.0,,,black
1221,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,7,"biological mother, marital status unknown",urban,False,True,False,False,True,False,none of the time,True,True,True,True,4,1,False,162.0,,,black
1222,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,5,"other adults, biological parent status unknown, not group quarters",urban,False,False,False,False,True,False,none of the time,False,False,False,True,1,0,True,134.0,,,black
1223,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,both biological parents,rural,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,219.0,,,black
1224,male,"never married, not cohabiting",Unknown,"enrolled in grades 1-12, not a high school graduate",0,7,both biological parents,rural,False,False,False,False,True,False,some of the time,False,False,False,True,4,1,True,155.0,,,black
1225,male,"never married, not cohabiting",GED,"not enrolled, GED",0,10,both biological parents,rural,False,False,False,False,True,True,none of the time,False,False,False,True,1,0,True,170.0,,,black
1226,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"biological mother, marital status unknown",rural,False,False,False,False,True,False,some of the time,False,False,False,True,1,0,False,240.0,,,black
1227,female,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,5,both biological parents,rural,False,False,False,False,False,False,some of the time,False,False,False,True,1,1,False,232.0,,,black
1228,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,4,Unknown,Unknown,False,False,False,False,True,True,none of the time,False,False,False,True,4,0,True,120.0,,,hispanic
1229,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",3,5,Unknown,Unknown,False,False,False,True,True,False,most of the time,True,False,True,True,1,0,False,145.0,,,black
1230,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",0,4,"biological mother, marital status unknown",urban,False,True,False,False,False,False,none of the time,False,False,False,True,1,1,False,145.0,,,black
1231,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, some college",0,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,4,0,True,205.0,,,black
1232,male,"never married, cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,both biological parents,urban,False,False,False,False,True,False,none of the time,True,False,True,True,2,0,True,230.0,,,black
1233,female,"never married, cohabiting",Unknown,"not enrolled, no high school degree, no GED",1,2,"biological mother, marital status unknown",urban,False,False,True,True,True,False,some of the time,False,False,False,True,1,0,False,190.0,,,black
1234,female,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",2,2,"biological mother, marital status unknown",Unknown,False,False,False,False,True,False,some of the time,True,False,True,True,1,0,False,135.0,,,black
1235,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",2,7,"biological mother, marital status unknown",urban,False,False,False,False,True,True,none of the time,True,False,True,True,1,1,False,170.0,,,black
1236,male,"never married, not cohabiting",high school diploma (HS),enrolled in a 4-year college,1,6,"biological mother, marital status unknown",urban,False,False,False,True,False,False,none of the time,True,False,True,True,4,0,True,210.0,,,black
1237,male,"never married, cohabiting",Unknown,"not enrolled, GED",1,6,Unknown,urban,True,False,False,False,False,False,none of the time,True,False,True,True,8,0,False,257.5,,,black
1238,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,6,"biological mother, marital status unknown",rural,False,False,False,False,True,False,some of the time,False,True,True,True,4,1,False,182.0,,,black
1239,male,"never married, not cohabiting",high school diploma (HS),"not enrolled, high school degree",1,5,"biological mother, marital status unknown",rural,False,False,False,False,True,True,some of the time,True,True,True,True,1,0,False,149.0,,,black
1240,male,"never married, not cohabiting",Unknown,"not enrolled, no high school degree, no GED",0,5,"biological mother, marital status unknown",rural,True,True,False,False,True,True,some of the time,True,True,True,True,3,0,False,148.0,,,black
